,순위,title,genre,year,date,rating,vote_count,plot,main_act,,
892,453.0,모데라토 칸타빌레,다큐멘터리,,,9,221,"<연인>이 삶과 글쓰기가 융합된 일종의 자서전이라면, <모데라토 칸타빌레> 역시 교묘하게 감추어진 작가 자신의 이야기다. 자신이 겪은, 죽음을 생각할 정도로 강렬한 성적 체험에서 비롯되었다는 이 작품에서 작가는 죽음으로 완성되는 절대적인 사랑을 찾아 헤매는 한 여인의 내적 갈등의 역정을 간접적 문체 기법, 보류와 암시의 언어를 통하여 펼쳐보인다. 문지스펙트럼 외국 문학선 019.",마르그리트 뒤라스,,
893,454.0,이방인,다큐멘터리,,,9,221,"외부 세계에 무관심한 청년 뫼르소의 일상과 우발적 살인, 그리고 사형 구형까지의 과정을 카뮈 특유의 간결하면서도 건조한 문체로 그려낸 실존주의 소설의 영원한 대표작. ""『이방인』의 각각의 문장은 하나의 섬이다""라고 한 사르트르의 말처럼, 소설 『이방인』은 반 세기가 넘도록 부조리한 세계의 침묵 앞에서 삶의 진정한 의미를 찾으려는 젊은 영혼들을 끊임없이 사로잡아오고 있다.",알베르 카뮈,,
894,455.0,뒷모습,다큐멘터리,,,9,221,"현존 프랑스 최고의 작가 중 하나인 미셸 투르니에가 사진작가 에두아르 부바의 사진 작품에 글을 붙였다. '뒷모습'이라는 독특한 소재에서 인간과 인생, 사회, 사랑과 우정, 관습, 신앙 등 인간과 우주에 대한 깊이있는 생각을 유도해내는 투르니예의 철학적 시선과 오래가는 여운을 남기는 문체가 흑백 이미지의 사진과 함께 매혹적으로 어우러지고 있다.",미셸 투르니에,,
895,456.0,양철북,다큐멘터리,,,9,221,99년 노벨상을 수상한 그라스의 대표 장편. <양철북>은 전후 독일 소설 중 최대의 스케일을 가진 서사적 교양소설로 주인공 오스카르의 어리석고 고집스런 듯한 시각을 통해 단찌히를 중심으로 한 여러 사건과 시대의 흐름에 따른 변천상을 상세히 묘사하고 있다. 주인공 오스카르는 3세 때 추락사고를 당해 성장이 중지된 불구자다.작자 권터 그라스는 이 오스카르를 화자로 하여 나치스를 악마적 형상으로 부각시키고 이 악마적 형상을 제한시키면서 소시민적 삶에 내재하는 작은 진실들의 가치를 인정하는데 초점을 맞추고 있다.59년에 발표되어 온 유럽을 떠들썩하게 한 양철북은 작가 권터 그라스를 문제의 작가로 독일 전후 소설문학의 명예 회복자로 만들었으며 79년에는 영화화되어 칸느 영화에서 그랑 프리를 수상하여 또 한..,귄터 그라스,,
896,457.0,심판,다큐멘터리,,,9,221,"<심판>은 <성>, <변신>과 함께 카프카의 3대 작품으로 불릴 정도로 뛰어난 구성을 가진 작품이다. 주인공 피고인 요제프 K, 그는 아무런 이유도 없이 어느 날 아침 체포된다. 불가해한 상황에 처해 어떤 도움도 받지 못하고 부조리에 대항하는 외로운 투쟁, 최후의 발판조차 빼앗겨 설 자리와 자신의 자향점을 상실한 고독한 존재인 인간의 절규며, 카프카의 자전적 고백이다. 현대인의 불안과 방황을 예견한 천재적인 작가의 세기말에 대한 투시력이 돋보인다.",프란츠 카프카,,
897,458.0,유리알 유희,다큐멘터리,,,9,221,"헤세의 나이 65세에 완성된 헤세 문학의 완결판. <명인 요제프 크네히트의 전기>라는 부제가 붙은 소설로 미래 어느 시대의 카스탈리엔이라는 학자들의 나라에서의 생활을 유려한 문체로 묘사한 장편소설이다. 헤세의 노벨문학상 수상작이다. 1932년-1942년 사이에 쓴 작품으로 1943년에 스위스에서 발표되었다.카스탈리엔이라는 미래의 이상향에서 2400년 경에 씌어졌다는 설정을 해놓고 이보다 약 200년 전에 존재하였던 카스탈리엔의 유희명인 크네히트를 회상하며 서술하는 형식을 취한 정신문화사적 미래 소설이다. 20세기는 전쟁의 세기라고 불리고, 가공할 만한 정신의 황폐를 초래하였다. 이런 와중에서 정신의 권위를 되찾으려는 운동이 일어나, 교양 있는 사람들에 의해 종교적인 이상향이 건설되고, 이곳 학교에..",헤르만 헤세,,
898,459.0,1001개의 거짓말,다큐멘터리,,,6,1,"아라비아의 오랜 이야기 전통을 현대적으로 풍성하게 복원한 라픽 샤미의 장편소설. 『1001개의 거짓말(원제 Der ehrliche L gner 참된 거짓말쟁이)』은 그야말로 풍성한 이야기의 축제다. 헤르만 헤세 상 수상작이기도 한 이 소설은 천일야화를 모티프로, 끊임없는 이야기 사슬을 엮어가는 전문 이야기'꾼'의 '진짜' 이야기다.",라픽 샤미,,
899,460.0,기탄잘리,다큐멘터리,,,6,1,"1861년 인도 캘커타에서 태어나 1913년 동양 최초로 노벨문학상을 수상한 시성(詩聖) 타고르의 시집. 신에게 바치는 송가라는 뜻으로 삶과 죽음, 신을 둘러싼 103편의 연작 종교시를 담은 시집 <<키탄잘리>>를 우리말 번역과 영문으로 담았다.",라빈드라나드 타고르,,
900,461.0,데카메론,다큐멘터리,,,6,1,"600여 년간 마르지 않는 영감의 원천《데카메론》은 1353년 세상에 첫선을 보인 뒤로 무수한 예술가들에게 영감을 주고, 모방작을 만들어낸 작품이다. 정해진 시일 동안 몇 사람이 돌아가며 이야기를 들려주는 형식, 주제별로 등장하는 다양한 인물 군상, 무엇보다도 인간의 실수와 어리석음까지 끌어안는 무한한 ‘인간 긍정’의 서사가 시대를 뛰어넘는 호소력을 발휘하기 때문이다.더없이 솔직한 10일간의 대화‘데카메론’은 그리스어로 ‘10일 동안의 이야기’란 뜻이다. 이 제목이 말해주듯, 보카치오의 《데카메론》은 10일 동안 열 명의 남녀가 한자리에 모여 하루에 하나씩 꺼내놓은 100개의 이야기로 되어 있다. 이들이 엮어가는 이야기 내용은, 이들 남녀가 처한 상황과 각자의 성격과 밀접하게 연관돼 있다.때는 그 무시무시한..",지오바니 보카치오,,
901,462.0,책상은 책상이다,다큐멘터리,,,6,1,"더이상 아이를 부양할 의무도, 반드시 무엇인가를 해야 할 필요도 없는 나이 많은 남자, 하루하루를 무료하게만 보내던 이 외로운 남자는 어느날 결심한다. 침대를 사진으로, 책상을 양탄자로, 의자를 시계로, 시계는 사진첩으로 부르기로. 이렇게 주위의 모든 사물을 다른 이름으로 바꿔 부르기로 한 이 남자는 한동안 들뜬 마음으로 새로운 사물들의 이름을 외운다. 시간이 흐르면서 이 나이 많은 남자는 사람들이 쓰는 말을 잊어버리고 결국 주위와 의사소통이 불가능해져 완전히 고립되고 마는데...이 간단한 이야기는 알고보면 정말 서글프다. 인터넷이다 휴대폰이다 뭐다 해서 의사소통의 기회를 많아졌지만 서로가 서로에게 이해할 수 없는 말들만 늘어놓는 현재를 살고 있는 우리에게 일침을 가하는 이야기인 것이다. 이외에도 산업화에 ..",피터 빅셀,,
902,463.0,애벌레를 위하여,다큐멘터리,,,6,1,"아동문학 작가 이상권의 첫 청소년 소설로 열세 마리 가중나무고치나방들이 세상에 태어나 생을 마칠 때까지 숲속에서 겪어야 하는 흥미진진한 체험을 기록했다. 작가 특유의 꼼꼼함과 끈기로 애벌레를 관찰하고 기록해 가중나무고치나방의 애벌레가 성충이 되기까지의 과정이 생생하게 살아난다. 조용하기만 할 것 같은 숲 속의 애벌레들은 삶의 매 순간을 생존을 위한 사투로 살아간다. 작가는 잔혹한 살상과 어이없는 죽음, 긴박한 생존이 교차하는 현장을 여과 없이 담담하게 보여준다. 또한 애벌레들과 직간접적으로 연관된 박새, 동고비, 곤줄박이, 사마귀, 톱사슴벌레 등 다양한 숲 속 생명체의 특징을 독특하고 간결하게 그려낸다.",이상권,,
903,464.0,전기,다큐멘터리,,,6,1,"초월과 환상에 대한 서른한 편의 기이한 이야기를 담은 <전기>를 번역한 책. <전기>는 중국 당나라 시대의 시인들이 느꼈던 욕망과 현실 사이의 괴리에서 창출된 서사이다. 당나라 시대는 과거 중국의 어느 왕조보다는 '기'에 대한 관심이 넘치던 시대였다. '기이한 일들을 전하다'라는 뜻의 <전기>는 이러한 비일상적인 사회문화적 배경에서 만들어졌다.<전기>에는 원숭이 아내, 물고기가 둔갑한 미인, 협객과 협녀, 바닷속 신선국 등 기이한 소재와 신화적 상상력을 취한 서른한 편의 이야기가 담겨 있다. 각 이야기는 신분, 성별, 재산 등 일상을 휘감고 있는 굴레들 안에서 꿈틀거리는 일탈의 욕망을 조심스럽게 드러낸다. 중국 고전문학을 연구하는 소장학자 최진아는 <전기>..",배형,,
904,465.0,세상은 언제나 금요일은 아니지,다큐멘터리,,,9,221,"만약 네 시간 동안 일할 목록만 열심히 작성하다가 정작 일은 뒷전이라면? 하루 종일 창밖을 바라보며 빙판에 넘어지는 사람들 수나 센다면? 몽유병자 행세를 하며 무료 쇼핑을 즐긴다면? 갈수록 삶은 팍팍해져 가고 무한 경쟁이란 단어가 뼈저리게 느껴지는 요즘 같은 시대에 웬 한가한 선비 노름이냐 싶지만, 실제로 이 같은 삶을 살아가는 인물이 있다. 바로 『세상은 언제나 금요일은 아니지』에 등장하는 호어스트 에버스 씨다.  이 책은 독일의 세계적인 카바레티스트(테이블에 둘러앉은 관객들에게 재담, 춤, 노래 등으로 정치, 시사 풍자를 비롯한 다양한 주제를 다루는 배우) 호어스트 에버스의 대표 작품이다. 월요일부터 일요일까지 일주일 동안 벌어지는 사건들을 이야기 형식으로 묶은 이 책을 읽다 보면 ‘마이 웨이’라는 단어..",호어스트 에버스,,
905,466.0,객수산록,다큐멘터리,,,6,1,빈틈없는 지적 언어와 준엄한 산문정신으로 현대사회의 그늘진 이면을 묘파함으로써 독자적인 소설세계를 구축해온 중진작가 김원우가 7년 만에 묶는 신작소설집. 1998년부터 2002년까지 발표한 중단편 5편이 담긴 이번 소설집에는 이미 그 입지가 너무나 척박해져버린 소설이라는 제도로 다시 한번 이 땅의 지적도를 그려보고자 하는 작가의 아픈 결의가 담겨 있다.,김원우,,
906,467.0,알타이 이야기,다큐멘터리,,,6,1,"이 책은 알타이 설화 21편을 엮은 책이다. 한반도 전래설화의 뿌리를 찾아 그 원형을 엿볼 수가 있다. 신화, 민담, 전설 등을 파스텔 풍의 그림 삽화와 자세한 해설과 각주를 덧붙였다.",양민종,,
907,468.0,탐라기행,다큐멘터리,,,6,1,"시바 료타로의 제주도 기행서로, 고대 해상국 탐라로 떠나는 꿈의 여행. 원시성을 간직한 세계에 강렬한 동경을 표해온 지은이는는 한라산, 몽고말, 신내림굿을 하는 무녀, 고대 탐라국의 상징인 해녀 등에 대한 이야기를 탐라의 원시성에 대한 느낌과 색깔로 엮어간다.",시바 료타로,,
908,469.0,은비령,다큐멘터리,,,6,1,"||^97 제42회 현대문학상 수상소설집인 『은비령』에는 수상작인 이순원의 「은비령」, 수상작가 자선작인 「영혼은 호수로 가 잠든다」, 그리고 수상후보작들과 역대 현대문학상 수상자들의 신작들이 실려 있다. 「은비령」은 죽은 친구의 아내와의 이루어질 수 없는 사랑을 여리고 따스한 손길로 어루만지고 있는 작품으로서, 혜성과 별, 눈(雪)과 산(山)의 품 속에서 인간다움의 의미와 인연의 소중함을 묻고 있다. 읽을수록 가슴 깊이 전달돼 오는 감응 속에서 우리는 숨어 있는(隱) 비밀(秘) 같은 삶을 조금씩 깨닫는 자신을 발견하게 된다. 수상후보작인 이윤기의 「뱃놀이」는 단편소설의 전형적 구조를 보여주며, 이혜경의 「떠나가는 배」는 가족의 의미와 그 그늘을 살피고 있다. 한편 전경린의 「고통」은 사랑이 남긴 상처의 의..",이순원,,
909,470.0,선택된 인간,다큐멘터리,,,6,1,"근친 상간에 의한 죄악의 씨 그레고리우스는 기구한 운명의 장난으로 자신을 낳아 준 친어머니와 결혼하여 아이까지 낳게 되는 이중의 원죄를 입으면서도 열렬한 속죄의 고행을 통해 마침내는 신에 의해 선택된 인간인 교황의 자리에 오른다. 자신의 죄를 철저하게 속죄함으로써 인간성에 고귀함을 부여한다는 의미로 받아들일 수 있는 이 무한한 은총의 이야기는 독일의 중세시인 하르트만 폰 아우에의 서사시 <그레고리우스>를 소설화한 것으로, 잃어버린 인간성의 회복이자 인간에 대한 찬미의 작품이라고 할 수 있다.",토마스 만,,
910,471.0,보엠 1,다큐멘터리,,,6,1,"1900∼1930년 파리를 무대로 한 예술가들의 삶과 사랑을 그린 소설. 세계의 수도로 주목받은 파리. 몽마르트르와 몽파르나스의 길거리, 바토 라부아와 클로즈리 데 릴라 사이에, 현대 미술과 20세기의 언어를 창조해낸 '고상한 말썽꾼들'이 있었다. 피카소와 알프레드 자리, 무정부주의에 동조하는 자들, 색광적인 아폴리네르, 모딜리아니와 그의 연인들, 막스 자코브와 정열적인 아라공, 고독한 수틴, 만 레이, 브라크, 마티스, 브르통... 그들은 화가이고 시인이며 조각가였고, 음악가였다. 그리고 흥청거리거나 사랑하기를 좋아하는, 한마디로 자유로운 사람들.그들의 생활은 그들의 작품처럼 정열적이었고, 그들의 작품과 생활은 일치했다. 그리고 그들은 신화 시대의 주인공처럼 보엠(보헤미안)의 시대의 영웅으로 남아 있다. ..",단 프랑크,,
